date,sku,product_name,category,brand,day_of_week,net_qty,revenue,order_count,coupon_orders,is_promo_order_present,is_ramadan,is_eid_fitr,is_eid_adha,price,special_price,cost,is_in_stock,current_stock_qty,is_active,visibility,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,is_on_sale,avg_discount_pct
01/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,15,18050,16,0,0,1,0,0,475,,360,1,1941,1,4,12,9,14,14.71428571,7.674943772,12.42857143,6.453553413,0,
02/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,2,3325,5,0,0,1,0,0,475,,360,1,1941,1,4,15,31,6,15.57142857,7.253898787,12.5,6.477772647,0,
03/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,4,6175,10,0,0,1,0,0,475,,360,1,1941,1,4,2,16,9,11.42857143,4.85994317,12.21428571,6.863264209,0,
04/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,17,10925,14,0,0,1,0,0,475,,360,1,1941,1,4,4,15,7,9.714285714,5.089672082,11.85714286,7.166773149,0,
05/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,13,7125,13,0,0,1,0,0,475,,360,1,1941,1,4,17,9,7,10,5.477225575,12.57142857,7.14373621,0,
06/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,12,9025,12,0,0,1,0,0,475,,360,1,1941,1,4,13,11,18,10.57142857,5.563486403,13,6.961432213,0,
07/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,6,4275,8,0,0,1,0,0,475,,360,1,1941,1,4,12,12,10,10.71428571,5.589105048,12.57142857,6.813045018,0,
08/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,15,9025,9,1,1,1,0,0,475,,360,1,1941,1,4,6,15,9,9.857142857,5.814595756,12.28571429,7.010196655,0,
09/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,22,16150,17,0,0,1,0,0,475,,360,1,1941,1,4,15,2,31,9.857142857,5.814595756,12.71428571,6.977199917,0,
10/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,15,7600,7,0,0,1,0,0,475,,360,1,1941,1,4,22,4,16,12.71428571,6.210590034,12.07142857,5.398921341,0,
11/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,9,5700,11,0,0,1,1,0,475,,360,1,1941,1,4,15,17,15,14.28571429,4.889249626,12,5.349334969,0,
12/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,8,4275,6,0,0,1,1,0,475,,360,1,1941,1,4,9,13,9,13.14285714,5.080307452,11.57142857,5.330814423,0,
13/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,6,6175,8,2,1,1,1,0,475,,360,1,1941,1,4,8,12,11,12.42857143,5.442338433,11.5,5.374440937,0,
14/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,5,6650,13,0,0,1,1,0,475,,360,1,1941,1,4,6,6,12,11.57142857,5.968169537,11.14285714,5.57269639,0,
15/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,12,14725,23,1,1,1,1,0,475,,360,1,1941,1,4,5,15,15,11.42857143,6.133436852,10.64285714,5.799298935,0,
16/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,17,11400,21,0,0,1,1,0,475,,360,1,1941,1,4,12,22,2,11,5.944184833,10.42857143,5.680117628,0,
17/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,17,8075,10,1,1,1,1,0,475,,360,1,1941,1,4,17,15,4,10.28571429,4.535573676,11.5,5.374440937,0,
18/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,10,8075,6,1,1,1,1,0,475,,360,1,1941,1,4,17,9,17,10.57142857,4.928053803,12.42857143,5.094707446,0,
19/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,10,5700,4,0,0,1,1,0,475,,360,1,1941,1,4,10,8,13,10.71428571,4.889249626,11.92857143,4.953076522,0,
20/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,8,3800,5,0,0,0,1,0,475,,360,1,1941,1,4,10,6,12,11,4.760952286,11.71428571,4.968029658,0,
21/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,0,950,1,0,0,0,1,0,475,,360,1,1941,1,4,8,5,6,11.28571429,4.461475306,11.42857143,5.064420169,0,
22/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,0,1900,3,0,0,0,0,0,475,,360,1,1941,1,4,0,12,15,10.57142857,5.826867164,11,5.764613537,0,
23/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,9,10450,17,0,0,0,0,0,475,,360,1,1941,1,4,0,17,22,8.857142857,6.98638131,9.928571429,6.330199726,0,
24/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,4,1900,4,0,0,0,0,0,475,,360,1,1941,1,4,9,17,15,7.714285714,6.019808572,9,5.291502622,0,
25/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,4,10,9,5.857142857,4.488079449,8.214285714,5.146747613,0,
26/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,0,10,8,4.428571429,4.540820148,7.571428571,5.584515484,0,
27/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,0,8,6,3,4.041451884,7,5.9355513,0,
28/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,0,0,5,1.857142857,3.484660262,6.571428571,6.2229635,0,
29/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,3,4750,7,0,0,0,0,0,475,,360,1,1941,1,4,0,0,12,1.857142857,3.484660262,6.214285714,6.459085092,0,
30/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,20,15675,18,0,0,0,0,0,475,,360,1,1941,1,4,3,9,17,2.285714286,3.401680257,5.571428571,6.28446541,0,
31/03/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,15,8550,9,0,0,0,0,0,475,,360,1,1941,1,4,20,4,17,3.857142857,7.312741652,5.785714286,6.738849153,0,
01/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,10,8550,10,0,0,0,0,0,475,,360,1,1941,1,4,15,0,10,5.428571429,8.443086775,5.642857143,6.499788669,0,
02/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,9,6650,9,0,0,0,0,0,475,,360,1,1941,1,4,10,0,10,6.857142857,8.214389233,5.642857143,6.499788669,0,
03/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,19,18050,12,1,1,0,0,0,475,,360,1,1941,1,4,9,0,8,8.142857143,7.646972635,5.571428571,6.453553413,0,
04/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,15,10925,11,0,0,0,0,0,475,,360,1,1941,1,4,19,0,0,10.85714286,7.646972635,6.357142857,7.375710061,0,
05/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,8,5700,6,1,1,0,0,0,475,,360,1,1941,1,4,15,3,0,13,6.027713773,7.428571429,7.470086867,0,
06/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,15,11400,15,1,1,0,0,0,475,,360,1,1941,1,4,8,20,9,13.71428571,4.820590756,8,7.15756727,0,
07/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,15,11400,12,0,0,0,0,0,475,,360,1,1941,1,4,15,15,4,13,4.041451884,8.428571429,7.397653326,0,
08/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,18,12350,10,0,0,0,0,0,475,,360,1,1941,1,4,15,10,0,13,4.041451884,9.214285714,7.474866311,0,
09/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,26,14725,19,0,0,0,0,0,475,,360,1,1941,1,4,18,9,0,14.14285714,4.180453382,10.5,7.314369419,0,
10/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,16,13775,21,0,0,0,0,0,475,,360,1,1941,1,4,26,19,0,16.57142857,5.442338433,12.35714286,7.732122237,0,
11/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,22,12350,14,0,0,0,0,0,475,,360,1,1941,1,4,16,15,0,16.14285714,5.336308694,13.5,6.903176526,0,
12/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,26,12350,18,0,0,0,0,0,475,,360,1,1941,1,4,22,8,3,17.14285714,5.72795983,15.07142857,6.044250742,0,
13/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,21,17575,24,0,0,0,0,0,475,,360,1,1941,1,4,26,15,20,19.71428571,4.923220007,16.71428571,5.621778687,0,
14/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,14,6650,10,0,0,0,0,0,475,,360,1,1941,1,4,21,15,15,20.57142857,4.466808811,16.78571429,5.67285807,0,
15/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,26,18525,20,0,0,0,0,0,475,,360,1,1941,1,4,14,18,10,20.42857143,4.685336802,16.71428571,5.703286117,0,
16/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,17,9500,11,0,0,0,0,0,475,,360,1,1941,1,4,26,26,9,21.57142857,4.961758521,17.85714286,5.855400438,0,
17/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,11,9500,15,0,0,0,0,0,475,,360,1,1941,1,4,17,16,19,20.28571429,4.785891965,18.42857143,5.287347535,0,
18/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,8,13300,15,0,0,0,0,0,475,,360,1,1941,1,4,11,22,15,19.57142857,5.798193479,17.85714286,5.641292035,0,
19/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,9,8075,11,0,0,0,0,0,475,,360,1,1941,1,4,8,26,8,17.57142857,7.091242083,17.35714286,6.19686202,0,
20/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,14,10450,15,0,0,0,0,0,475,,360,1,1941,1,4,9,21,15,15.14285714,6.618876325,17.42857143,6.0854718,0,
21/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,7,5700,11,0,0,0,0,0,475,,360,1,1941,1,4,14,14,15,14.14285714,6.094494002,17.35714286,6.121929596,0,
22/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,17,12825,16,0,0,0,0,0,475,,360,1,1941,1,4,7,26,18,13.14285714,6.669047194,16.78571429,6.704517093,0,
23/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,15,8075,10,0,0,0,0,0,475,,360,1,1941,1,4,17,17,26,11.85714286,4.180453382,16.71428571,6.695906573,0,
24/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,19,15675,13,0,0,0,0,0,475,,360,1,1941,1,4,15,11,16,11.57142857,3.823486317,15.92857143,6.145220603,0,
25/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,12,8550,15,0,0,0,0,0,475,,360,1,1941,1,4,19,8,22,12.71428571,4.715728495,16.14285714,6.199964551,0,
26/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,32,19000,17,0,0,0,0,0,475,,360,1,1941,1,4,12,9,26,13.28571429,4.270608298,15.42857143,6.047431568,0,
27/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,5,5225,8,0,0,0,0,0,475,,360,1,1941,1,4,32,14,21,16.57142857,7.807200584,15.85714286,6.992932068,0,
28/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,12,8550,13,0,0,0,0,0,475,,360,1,1941,1,4,5,7,14,15.28571429,8.95757195,14.71428571,7.38427197,0,
29/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,11,12350,14,0,0,0,0,0,475,,360,1,1941,1,4,12,17,26,16,8.366600265,14.57142857,7.418420791,0,
30/04/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,15,9975,14,0,0,0,0,0,475,,360,1,1941,1,4,11,15,17,15.14285714,8.552359741,13.5,6.68810655,0,
01/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,10,6650,7,0,0,0,0,0,475,,360,1,1941,1,4,15,19,11,15.14285714,8.552359741,13.35714286,6.628692212,0,
02/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,14,11875,16,0,0,0,0,0,475,,360,1,1941,1,4,10,12,8,13.85714286,8.552359741,13.28571429,6.661353194,0,
03/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,12,9500,10,2,1,0,0,0,475,,360,1,1941,1,4,14,32,9,14.14285714,8.513294925,13.71428571,6.485825627,0,
04/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,14,8550,10,0,0,0,0,0,475,,360,1,1941,1,4,12,5,14,11.28571429,3.251373336,13.92857143,6.366550639,0,
05/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,15,12350,19,0,0,0,0,0,475,,360,1,1941,1,4,14,12,7,12.57142857,1.812653934,13.92857143,6.366550639,0,
06/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,16,15675,20,0,0,0,0,0,475,,360,1,1941,1,4,15,11,17,13,2,14.5,6.047885835,0,
07/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,16,11875,16,0,0,0,0,0,475,,360,1,1941,1,4,16,15,15,13.71428571,2.058663459,14.42857143,6.021937916,0,
08/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,18,9975,12,0,0,0,0,0,475,,360,1,1941,1,4,16,10,19,13.85714286,2.193062655,14.5,6.03515343,0,
09/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,10,7600,8,0,0,0,0,0,475,,360,1,1941,1,4,18,14,12,15,1.914854216,14.42857143,5.983493779,0,
10/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,12,9025,14,1,1,0,0,0,475,,360,1,1941,1,4,10,12,32,14.42857143,2.699206233,14.28571429,6.069198039,0,
11/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,11,9975,13,1,1,0,0,0,475,,360,1,1941,1,4,12,14,5,14.42857143,2.699206233,12.85714286,3.301681223,0,
12/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,7,5225,10,0,0,0,0,0,475,,360,1,1941,1,4,11,15,12,14,3,13.28571429,2.49394872,0,
13/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,14,8075,11,0,0,0,0,0,475,,360,1,1941,1,4,7,16,11,12.85714286,3.933978962,12.92857143,2.999084109,0,
14/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,10,10450,15,1,1,0,0,0,475,,360,1,1941,1,4,14,16,15,12.57142857,3.735288604,13.14285714,2.957575485,0,
15/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,19,11400,15,0,0,0,0,0,475,,360,1,1941,1,4,10,18,10,11.71428571,3.498298906,12.78571429,3.017349102,0,
16/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,12,9500,19,0,0,0,0,0,475,,360,1,1941,1,4,19,10,14,11.85714286,3.804758925,13.42857143,3.321591039,0,
17/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,11,11875,17,0,0,0,0,1,475,,360,1,1941,1,4,12,12,12,12.14285714,3.716116765,13.28571429,3.338091842,0,
18/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,23,13300,11,0,0,0,0,1,475,,360,1,1941,1,4,11,11,14,12,3.741657387,13.21428571,3.378178194,0,
19/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,20,11400,15,0,0,0,0,1,475,,360,1,1941,1,4,23,7,15,13.71428571,5.529143566,13.85714286,4.276179871,0,
20/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,19,14250,15,1,1,0,0,1,475,,360,1,1941,1,4,20,14,16,15.57142857,5.061526214,14.21428571,4.577177018,0,
21/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,19,21375,25,2,1,0,0,1,475,,360,1,1941,1,4,19,10,16,16.28571429,5.154748158,14.42857143,4.734720944,0,
22/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,24,12825,18,2,1,0,0,1,475,,360,1,1941,1,4,19,19,18,17.57142857,4.391550328,14.64285714,4.877060004,0,
23/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,12,8550,11,0,0,0,0,1,475,,360,1,1941,1,4,24,12,10,18.28571429,5.023753103,15.07142857,5.427342255,0,
24/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,19,9500,11,0,0,0,0,1,475,,360,1,1941,1,4,12,11,12,18.28571429,5.023753103,15.21428571,5.30860798,0,
25/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,14,8075,13,0,0,0,0,1,475,,360,1,1941,1,4,19,23,11,19.42857143,3.866830867,15.71428571,5.312229308,0,
26/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,4,2850,5,0,0,0,0,1,475,,360,1,1941,1,4,14,20,7,18.14285714,3.97611919,15.92857143,5.165928105,0,
27/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,3,2375,5,0,0,0,0,1,475,,360,1,1941,1,4,4,19,14,15.85714286,6.517376042,15.71428571,5.608078945,0,
28/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,4,2375,3,0,0,0,0,0,475,,360,1,1941,1,4,3,19,10,13.57142857,7.892129895,14.92857143,6.557019559,0,
29/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,13,7125,10,0,0,0,0,0,475,,360,1,1941,1,4,4,24,19,11.42857143,8.202786983,14.5,7.079222035,0,
30/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,16,9500,13,0,0,0,0,0,475,,360,1,1941,1,4,13,12,12,9.857142857,6.2029179,14.07142857,6.966560632,0,
31/05/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,18,13775,15,0,0,0,0,0,475,,360,1,1941,1,4,16,19,11,10.42857143,6.60447179,14.35714286,6.95708983,0,
01/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,26,15200,18,1,1,0,0,0,475,,360,1,1941,1,4,18,14,23,10.28571429,6.395683068,14.85714286,6.94879229,0,
02/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,11,7125,9,0,0,0,0,0,475,,360,1,1941,1,4,26,4,20,12,8.736894948,15.07142857,7.25856826,0,
03/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,16,12350,16,1,1,0,0,0,475,,360,1,1941,1,4,11,3,19,13,8.041558721,14.42857143,7.186678763,0,
04/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,29,16625,25,0,0,0,0,0,475,,360,1,1941,1,4,16,4,19,14.85714286,6.743603671,14.21428571,7.083877376,0,
05/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,16,9975,16,0,0,0,0,0,475,,360,1,1941,1,4,29,13,24,18.42857143,6.654751256,14.92857143,8.042811274,0,
06/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,25,15200,24,1,1,0,0,0,475,,360,1,1941,1,4,16,16,12,18.85714286,6.335839103,14.35714286,7.621903082,0,
07/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,29,19950,23,0,0,0,0,0,475,,360,1,1941,1,4,25,18,19,20.14285714,6.568322247,15.28571429,8.090151386,0,
08/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,11,7125,10,0,0,0,0,0,475,,360,1,1941,1,4,29,26,14,21.71428571,7.250615737,16,8.849163368,0,
09/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,11,5225,8,0,0,0,0,0,475,,360,1,1941,1,4,11,11,4,19.57142857,7.955231881,15.78571429,8.937204617,0,
10/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,13,6175,8,0,0,0,0,0,475,,360,1,1941,1,4,11,16,3,19.57142857,7.955231881,16.28571429,8.407218249,0,
11/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,6,3325,6,0,0,0,0,0,475,,360,1,1941,1,4,13,29,4,19.14285714,8.254868693,17,7.575263387,0,
12/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,4,1900,4,0,0,0,0,0,475,,360,1,1941,1,4,6,16,13,15.85714286,8.254868693,17.14285714,7.326003663,0,
13/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,4,25,16,14.14285714,9.388442743,16.5,8.074175357,0,
14/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,0,29,18,10.57142857,9.324826055,15.35714286,9.203737893,0,
15/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,0,11,26,6.428571429,5.380741673,14.07142857,10.02661294,0,
16/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,0,11,11,4.857142857,5.429197959,12.21428571,10.05506816,0,
17/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Wednesday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,0,13,16,3.285714286,4.923220007,11.42857143,10.57365584,0,
18/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Thursday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,0,6,29,1.428571429,2.507132682,10.28571429,10.90115429,0,
19/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Friday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,0,4,16,0.571428571,1.511857892,8.214285714,9.767911134,0,
20/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Saturday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,0,0,25,0,2.43E-06,7.071428571,9.722806541,0,
21/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Sunday,0,0,0,0,0,0,0,0,475,,360,1,1941,1,4,0,0,29,0,2.43E-06,5.285714286,8.379724352,0,
22/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Monday,5,2375,1,0,0,0,0,0,475,,360,1,1941,1,4,0,0,11,0,2.43E-06,3.214285714,4.948637286,0,
23/06/2026,IC-1177117,Samyang Carbo Hot Chicken Flavor,Groceries & Pets,Samyang,Tuesday,16,10450,13,0,0,0,0,0,475,,360,1,1941,1,4,5,0,11,0.714285714,1.889822365,2.785714286,4.457984564,0,
